Time (s),CH1_Raw (V),CH1_Filtered (V),CH2_Raw (V),CH2_Filtered (V),CH4_Raw (V),CH4_Filtered (V)
-0.498768,-3.84,-3.8452066775564258,3.18,3.1705992051404484,0.0,0.002426717681694848
-0.49876,-3.84,-3.845076167797459,3.18,3.170605357180375,0.0,0.002752093294848266
-0.498752,-3.84,-3.844912663615888,3.18,3.1706288775245657,0.0,0.003140589726910153
-0.498744,-3.84,-3.844717927772293,3.18,3.170667642470629,0.0,0.0035811640924370497
-0.498736,-3.84,-3.8444940257711417,3.18,3.1707192711511647,0.0,0.004062447611549868
-0.498728,-3.84,-3.844243345317361,3.18,3.170781321729854,0.0,0.004573149659049914
-0.49872,-3.88,-3.8439686197893375,3.18,3.1708514682072195,0.0,0.005102461432186231
-0.498712,-3.84,-3.84367294902038,3.18,3.170927646700444,0.0,0.005640446793349757
-0.498704,-3.84,-3.8433598106458233,3.18,3.171008163554742,0.0,0.006178406302078728
-0.498696,-3.84,-3.8430330569801225,3.18,3.1710917611142673,0.0,0.006709198720453093
-0.498688,-3.84,-3.8426968950219895,3.18,3.1711776404254284,0.06666666666666668,0.0072275024480216755
-0.49868,-3.84,-3.842355849105191,3.18,3.171265443562256,0.0,0.007729998001869409
-0.498672,-3.84,-3.8420147061002554,3.14,3.171355201591512,0.06666666666666668,0.008215453177481522
-0.498664,-3.88,-3.841678442462828,3.18,3.171447257079952,0.06666666666666668,0.008684696380605822
-0.498656,-3.84,-3.841352131939925,3.18,3.171542171721128,0.0,0.009140471303945878
-0.498648,-3.84,-3.841040833506136,3.18,3.171640629652553,0.0,0.00958717695354392
-0.49864,-3.84,-3.840749461637884,3.14,3.1717433461103584,0.0,0.010030509051283379
-0.498632,-3.84,-3.8404826445188927,3.14,3.171850990463263,0.0,0.010477028721192496
-0.498624,-3.84,-3.840244578551936,3.18,3.1719641320852854,0.0,0.010933689266987423
-0.498616,-3.84,-3.840038888800797,3.18,3.17208321525828,0.0,0.011407351769494336
-0.498608,-3.8,-3.839868505106873,3.14,3.1722085648686544,0.0,0.011904317334947827
-0.4986,-3.84,-3.8397355630201697,3.18,3.172340419841823,0.0,0.012429899971714849
-0.498592,-3.84,-3.8396413369316047,3.18,3.1724789876896344,0.0,0.012988059946829411
-0.498584,-3.84,-3.8395862094687088,3.18,3.1726245111101936,0.0,0.013581113166768055
-0.498576,-3.84,-3.839569677131111,3.18,3.1727773358617144,0.0,0.014209527630732214
-0.498568,-3.84,-3.839590388930328,3.18,3.172937968659785,0.0,0.014871813309047932
-0.49856,-3.84,-3.8396462132704174,3.18,3.17310711503019,0.0,0.015564506892477615
-0.498552,-3.84,-3.8397343279765614,3.18,3.173285689354774,0.0,0.016282247727798606
-0.498544,-3.84,-3.8398513284679527,3.18,3.173474792007488,0.0,0.017017935888339105
-0.498536,-3.84,-3.83999334921262,3.18,3.173675651135524,0.06666666666666668,0.017762957811367205
-0.498528,-3.84,-3.8401561937230073,3.18,3.173889529234103,0.06666666666666668,0.018507459943427864
-0.49852,-3.84,-3.840335468440416,3.18,3.174117597189479,0.0,0.01924064822550808
-0.498512,-3.84,-3.84052671590309,3.18,3.174360780918987,0.0,0.019951093076719585
-0.498504,-3.84,-3.8407255425873608,3.18,3.1746195881150934,0.06666666666666668,0.020627025304339828
-0.498496,-3.84,-3.8409277367462766,3.18,3.174893924897551,0.06666666666666668,0.021256614645701964
-0.498488,-3.84,-3.841129371439192,3.18,3.1751829143886146,0.0,0.021828227181190426
-0.49848,-3.88,-3.8413268878033207,3.14,3.175484731286462,0.0,0.022330662128062527
-0.498472,-3.84,-3.8415171538145847,3.14,3.175796468003704,0.0,0.022753374016892088
-0.498464,-3.84,-3.841697495084148,3.18,3.176114047736936,0.0,0.02308669072662191
-0.498456,-3.84,-3.8418656971100185,3.18,3.176432196698172,0.0,0.023322037897809723
-0.498448,-3.84,-3.8420199820270575,3.18,3.176744482018515,0.0,0.023452175391849527
-0.49844,-3.84,-3.842158965627753,3.14,3.17704341593908,0.06666666666666668,0.02347144390521776
-0.498432,-3.84,-3.84228160143952,3.18,3.1773206229518767,0.0,0.023376012068539138
-0.498424,-3.84,-3.8423871184174945,3.18,3.177567064132037,0.0,0.023164108359411153
